,Longitude,Latitude,Crime type
,-2.592627,51.450362,ABSO
,-2.594267,51.449176,ABSO
,-2.592148,51.456659,ABSO
,-2.595396,51.454134,ABSO
,-2.594664,51.454281,ABSO
,-2.59671,51.449991,ABSO
,-2.594351,51.453402,ABSO
,-2.594702,51.450514,ABSO
,-2.594351,51.453402,ABSO
,-2.594351,51.453402,ABSO
,-2.595396,51.454134,ABSO
,-2.58986,51.456751,ABSO
,-2.594664,51.454281,ABSO
,-2.594702,51.450514,ABSO
,-2.58986,51.456751,ABSO
,-2.593734,51.452497,ABSO
,-2.589376,51.456017,ABSO
,-2.595706,51.454681,ABSO
,-2.58986,51.456751,ABSO
,-2.594702,51.450514,ABSO
,-2.591272,51.456825,ABSO
,-2.596796,51.453281,ABSO
,-2.592415,51.457269,ABSO
,-2.594263,51.452197,ABSO
,-2.593364,51.451653,ABSO
,-2.596957,51.454593,ABSO
,-2.596865,51.45088,ABSO
,-2.589376,51.456017,ABSO
,-2.595841,51.452882,ABSO
,-2.598725,51.455511,ABSO
,-2.594351,51.453402,ABSO
,-2.596837,51.453137,ABSO
,-2.586042,51.454172,ABSO
,-2.596796,51.453281,ABSO
,-2.593161,51.450414,ABSO
,-2.596865,51.45088,ABSO
,-2.598725,51.455511,ABSO
,-2.593734,51.452497,ABSO
,-2.593734,51.452497,ABSO
,-2.590608,51.448862,ABSO
,-2.592415,51.457269,ABSO
,-2.58986,51.456751,ABSO
,-2.594351,51.453402,ABSO
,-2.595804,51.447874,ABSO
,-2.59489,51.455036,ABSO
,-2.589376,51.456017,ABSO
,-2.595841,51.452882,ABSO
,-2.589376,51.456017,ABSO
,-2.594351,51.453402,ABSO
,-2.597084,51.449989,ABSO
,-2.596865,51.45088,ABSO
,-2.593203,51.455907,ABSO
,-2.598725,51.455511,ABSO
,-2.589376,51.456017,ABSO
,-2.593599,51.446464,ABSO
,-2.597084,51.449989,ABSO
,-2.593734,51.452497,ABSO
,-2.593734,51.452497,ABSO
,-2.593734,51.452497,ABSO
,-2.595411,51.453046,ABSO
,-2.594351,51.453402,ABSO
,-2.594702,51.450514,ABSO
,-2.594351,51.453402,ABSO
,-2.597084,51.449989,ABSO
,-2.594664,51.454281,ABSO
,-2.593734,51.452497,ABSO
,-2.596865,51.45088,ABSO
,-2.593364,51.451653,ABSO
,-2.597084,51.449989,ABSO
,-2.599052,51.455257,ABSO
,-2.595682,51.453935,ABSO
,-2.598725,51.455511,ABSO
,-2.594267,51.449176,ABSO
,-2.594702,51.450514,ABSO
,-2.597084,51.449989,ABSO
,-2.59355,51.453819,ABSO
,-2.594702,51.450514,ABSO
,-2.594263,51.452197,ABSO
,-2.593734,51.452497,ABSO
,-2.599052,51.455257,ABSO
,-2.597547,51.455687,ABSO
,-2.594267,51.449176,ABSO
,-2.589376,51.456017,ABSO
,-2.595411,51.453046,ABSO
,-2.593599,51.446464,ABSO
,-2.592627,51.450362,ABSO
,-2.595396,51.454134,ABSO
,-2.594351,51.453402,ABSO
,-2.594263,51.452197,ABSO
,-2.593364,51.451653,ABSO
,-2.594702,51.450514,ABSO
,-2.594267,51.449176,ABSO
,-2.594702,51.450514,ABSO
,-2.593734,51.452497,ABSO
,-2.594664,51.454281,ABSO
,-2.593734,51.452497,ABSO
,-2.594664,51.454281,ABSO
,-2.59489,51.455036,ABSO
,-2.596171,51.450623,ABSO
,-2.586995,51.456685,ABSO
,-2.592686,51.455991,ABSO
,-2.595666,51.454915,ABSO
,-2.597084,51.449989,ABSO
,-2.594664,51.454281,ABSO
,-2.596957,51.454593,ABSO
,-2.593734,51.452497,ABSO
,-2.594263,51.452197,ABSO
,-2.591618,51.455735,ABSO
,-2.597084,51.449989,ABSO
,-2.594702,51.450514,ABSO
,-2.591272,51.456825,ABSO
,-2.593734,51.452497,ABSO
,-2.59489,51.455036,ABSO
,-2.593364,51.451653,ABSO
,-2.594263,51.452197,ABSO
,-2.58986,51.456751,ABSO
,-2.586995,51.456685,ABSO
,-2.596957,51.454593,ABSO
,-2.591618,51.455735,ABSO
,-2.596171,51.450623,ABSO
,-2.592974,51.45268,ABSO
,-2.593734,51.452497,ABSO
,-2.596796,51.453281,ABSO
,-2.593161,51.450414,ABSO
,-2.594351,51.453402,ABSO
,-2.594702,51.450514,ABSO
,-2.58986,51.456751,ABSO
,-2.591618,51.455735,ABSO
,-2.592627,51.450362,ABSO
,-2.586042,51.454172,Bike theft
,-2.594702,51.450514,Bike theft
,-2.597547,51.455687,Bike theft
,-2.594351,51.453402,Bike theft
,-2.58986,51.456751,Bike theft
,-2.59613,51.454103,Bike theft
,-2.596865,51.45088,Bike theft
,-2.596865,51.45088,Bike theft
,-2.592874,51.45385,Burglary
,-2.591272,51.456825,Burglary
,-2.597141,51.455456,Burglary
,-2.593691,51.448037,Burglary
,-2.59613,51.454103,Burglary
,-2.592148,51.456659,Arson
,-2.584189,51.455566,Arson
,-2.594132,51.454275,Arson
,-2.596865,51.45088,Arson
,-2.594351,51.453402,Arson
,-2.591618,51.455735,Arson
,-2.592415,51.457269,Arson
,-2.593734,51.452497,Arson
,-2.597141,51.455456,Arson
,-2.597547,51.455687,Arson
,-2.596865,51.45088,Drugs
,-2.594702,51.450514,Drugs
,-2.594702,51.450514,Drugs
,-2.594267,51.449176,Drugs
,-2.59355,51.453819,Drugs
,-2.595329,51.455582,Drugs
,-2.594267,51.449176,Drugs
,-2.592874,51.45385,Drugs
,-2.594664,51.454281,Drugs
,-2.591618,51.455735,Drugs
,-2.599052,51.455257,Drugs
,-2.592686,51.455991,Drugs
,-2.596865,51.45088,Drugs
,-2.594664,51.454281,Other theft
,-2.594702,51.450514,Other theft
,-2.594664,51.454281,Other theft
,-2.594267,51.449176,Other theft
,-2.58986,51.456751,Other theft
,-2.596865,51.45088,Other theft
,-2.596865,51.45088,Other theft
,-2.58986,51.456751,Other theft
,-2.596796,51.453281,Other theft
,-2.584189,51.455566,Other theft
,-2.591272,51.456825,Other theft
,-2.591618,51.455735,Other theft
,-2.58986,51.456751,Other theft
,-2.594664,51.454281,Other theft
,-2.594794,51.453202,Other theft
,-2.594664,51.454281,Other theft
,-2.594351,51.453402,Other theft
,-2.594702,51.450514,Other theft
,-2.592148,51.456659,Other theft
,-2.592148,51.456659,Other theft
,-2.593829,51.455356,Other theft
,-2.594702,51.450514,Other theft
,-2.593809,51.451552,Other theft
,-2.594351,51.453402,Other theft
,-2.595411,51.453046,Other theft
,-2.593203,51.455907,Other theft
,-2.592148,51.456659,Other theft
,-2.592148,51.456659,Other theft
,-2.594702,51.450514,Other theft
,-2.596796,51.453281,Other theft
,-2.594664,51.454281,Other theft
,-2.594702,51.450514,Other theft
,-2.593734,51.452497,Other theft
,-2.594702,51.450514,Other theft
,-2.594132,51.454275,Other theft
,-2.596865,51.45088,Other theft
,-2.58986,51.456751,Other theft
,-2.596796,51.453281,Other theft
,-2.592148,51.456659,Other theft
,-2.591618,51.455735,Other theft
,-2.594702,51.450514,Other theft
,-2.592148,51.456659,Other theft
,-2.594702,51.450514,Other theft
,-2.591618,51.455735,Other theft
,-2.593734,51.452497,Other theft
,-2.596865,51.45088,Other theft
,-2.594664,51.454281,Other theft
,-2.592148,51.456659,Other theft
,-2.594702,51.450514,Other theft
,-2.594794,51.453202,Other theft
,-2.595411,51.453046,Other theft
,-2.596957,51.454593,Other theft
,-2.59355,51.453819,Other theft
,-2.593809,51.451552,Other theft
,-2.591326,51.446574,Other theft
,-2.596865,51.45088,Other theft
,-2.594664,51.454281,Other theft
,-2.596796,51.453281,Other theft
,-2.594351,51.453402,Other theft
,-2.596837,51.453137,Public order
,-2.59489,51.455036,Public order
,-2.592415,51.457269,Public order
,-2.59489,51.455036,Public order
,-2.592415,51.457269,Public order
,-2.592686,51.455991,Public order
,-2.592686,51.455991,Public order
,-2.593829,51.455356,Public order
,-2.597141,51.455456,Public order
,-2.594664,51.454281,Robbery
,-2.597141,51.455456,Robbery
,-2.591405,51.445954,Robbery
,-2.591618,51.455735,Robbery
,-2.58986,51.456751,Shoplifting
,-2.591272,51.456825,Shoplifting
,-2.593141,51.451115,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.591272,51.456825,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.586995,51.456685,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.591272,51.456825,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.593141,51.451115,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.586995,51.456685,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.596796,51.453281,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.591618,51.455735,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.592415,51.457269,Shoplifting
,-2.592415,51.457269,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.58986,51.456751,Shoplifting
,-2.591272,51.456825,Shoplifting
,-2.593141,51.451115,Shoplifting
,-2.591618,51.455735,Mugging
,-2.591618,51.455735,Mugging
,-2.591618,51.455735,Mugging
,-2.594351,51.453402,Mugging
,-2.591618,51.455735,Mugging
,-2.59489,51.455036,Mugging
,-2.58986,51.456751,Mugging
,-2.59613,51.454103,Mugging
,-2.591618,51.455735,Mugging
,-2.591618,51.455735,Mugging
,-2.594351,51.453402,Mugging
,-2.599052,51.455257,Mugging
,-2.58986,51.456751,Mugging
,-2.594351,51.453402,Mugging
,-2.596865,51.45088,Mugging
,-2.58986,51.456751,Mugging
,-2.593161,51.450414,Vehicle crime
,-2.593364,51.451653,Vehicle crime
,-2.594794,51.453202,Vehicle crime
,-2.596865,51.45088,Vehicle crime
,-2.596796,51.453281,Sex Offence
,-2.592415,51.457269,Sex Offence
,-2.592148,51.456659,Sex Offence
,-2.592148,51.456659,Sex Offence
,-2.597141,51.455456,Sex Offence
,-2.596796,51.453281,Sex Offence
,-2.593135,51.452913,Sex Offence
,-2.596796,51.453281,Sex Offence
,-2.59671,51.449991,Sex Offence
,-2.596796,51.453281,Sex Offence
,-2.593829,51.455356,Sex Offence
,-2.594132,51.454275,Sex Offence
,-2.593829,51.455356,Sex Offence
,-2.595411,51.453046,Sex Offence
,-2.594132,51.454275,Sex Offence
,-2.594664,51.454281,Sex Offence
,-2.596796,51.453281,Sex Offence
,-2.592148,51.456659,Sex Offence
,-2.590385,51.456137,Sex Offence
,-2.594132,51.454275,Sex Offence
,-2.592686,51.455991,Sex Offence
,-2.59489,51.455036,Sex Offence
,-2.594351,51.453402,Sex Offence
,-2.595682,51.453935,Sex Offence
,-2.596796,51.453281,Sex Offence
,-2.596796,51.453281,Sex Offence
,-2.594702,51.450514,Sex Offence
,-2.596865,51.45088,Sex Offence
,-2.59613,51.454103,Sex Offence
,-2.594664,51.454281,Sex Offence
,-2.59489,51.455036,Sex Offence
,-2.596865,51.45088,Sex Offence
,-2.59489,51.455036,Sex Offence
,-2.596865,51.45088,Sex Offence
,-2.596865,51.45088,Sex Offence
,-2.592686,51.455991,Sex Offence
,-2.58986,51.456751,Sex Offence
,-2.596796,51.453281,Sex Offence
,-2.597084,51.449989,Sex Offence
,-2.592148,51.456659,Sex Offence
,-2.594267,51.449176,Sex Offence
,-2.58986,51.456751,Sex Offence
,-2.597141,51.455456,Sex Offence
,-2.593829,51.455356,Sex Offence
,-2.590385,51.456137,Sex Offence
,-2.596865,51.45088,Sex Offence
,-2.592874,51.45385,Sex Offence
,-2.594132,51.454275,Sex Offence
,-2.597084,51.449989,Sex Offence
,-2.596865,51.45088,Sex Offence
,-2.59489,51.455036,Sex Offence
,-2.595411,51.453046,Sex Offence
,-2.596865,51.45088,Sex Offence
,-2.595666,51.454915,Sex Offence
,-2.595706,51.454681,Sex Offence
,-2.596957,51.454593,Sex Offence
,-2.596865,51.45088,Sex Offence
,-2.592415,51.457269,Sex Offence
,-2.58986,51.456751,Other crime
,-2.596865,51.45088,Other crime
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.596055,51.4594,ABSO
,-2.603256,51.455325,ABSO
,-2.598516,51.46159,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.60085,51.459519,ABSO
,-2.603256,51.455325,ABSO
,-2.59456,51.458427,ABSO
,-2.606914,51.456637,ABSO
,-2.607309,51.457112,ABSO
,-2.602352,51.454476,ABSO
,-2.606251,51.45656,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.594626,51.456844,ABSO
,-2.603256,51.455325,ABSO
,-2.59456,51.458427,ABSO
,-2.604639,51.455462,ABSO
,-2.603256,51.455325,ABSO
,-2.594626,51.456844,ABSO
,-2.603256,51.455325,ABSO
,-2.602944,51.454635,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.59835,51.456582,ABSO
,-2.602944,51.454635,ABSO
,-2.603036,51.455021,ABSO
,-2.60085,51.459519,ABSO
,-2.596055,51.4594,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.606366,51.456568,ABSO
,-2.59835,51.456582,ABSO
,-2.602352,51.454476,ABSO
,-2.595523,51.456138,ABSO
,-2.594626,51.456844,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.603256,51.455325,ABSO
,-2.596055,51.4594,ABSO
,-2.596055,51.4594,ABSO
,-2.606366,51.456568,Bike theft
,-2.597062,51.457174,Bike theft
,-2.603256,51.455325,Bike theft
,-2.606914,51.456637,Bike theft
,-2.597062,51.457174,Bike theft
,-2.602074,51.458461,Burglary
,-2.60085,51.459519,Burglary
,-2.594124,51.455912,Burglary
,-2.601209,51.454041,Burglary
,-2.60085,51.459519,Burglary
,-2.606914,51.456637,Burglary
,-2.607808,51.45782,Burglary
,-2.600849,51.45728,Burglary
,-2.593993,51.45575,Arson
,-2.59835,51.456582,Arson
,-2.602145,51.455133,Arson
,-2.603256,51.455325,Arson
,-2.602944,51.454635,Arson
,-2.596055,51.4594,Arson
,-2.594626,51.456844,Drugs
,-2.606251,51.45656,Drugs
,-2.607309,51.457112,Drugs
,-2.607309,51.457112,Drugs
,-2.603256,51.455325,Other theft
,-2.60573,51.459602,Other theft
,-2.596482,51.457941,Other theft
,-2.596055,51.4594,Other theft
,-2.602352,51.454476,Other theft
,-2.603256,51.455325,Other theft
,-2.607309,51.457112,Other theft
,-2.601209,51.454041,Other theft
,-2.60573,51.459602,Other theft
,-2.603256,51.455325,Other theft
,-2.603256,51.455325,Other theft
,-2.606366,51.456568,Other theft
,-2.597301,51.45782,Other theft
,-2.603256,51.455325,Other theft
,-2.607309,51.457112,Other theft
,-2.606914,51.456637,Other theft
,-2.602944,51.454635,Other theft
,-2.603256,51.455325,Other theft
,-2.603256,51.455325,Other theft
,-2.597062,51.457174,Other theft
,-2.596055,51.4594,Other theft
,-2.602954,51.457539,Other theft
,-2.607309,51.457112,Other theft
,-2.603256,51.455325,Other theft
,-2.606366,51.456568,Public order
,-2.606366,51.456568,Robbery
,-2.607309,51.457112,Shoplifting
,-2.607309,51.457112,Shoplifting
,-2.607309,51.457112,Shoplifting
,-2.607309,51.457112,Shoplifting
,-2.607309,51.457112,Shoplifting
,-2.607309,51.457112,Shoplifting
,-2.606366,51.456568,Shoplifting
,-2.604639,51.455462,Shoplifting
,-2.607309,51.457112,Shoplifting
,-2.607808,51.45782,Shoplifting
,-2.607309,51.457112,Shoplifting
,-2.606914,51.456637,Shoplifting
,-2.607309,51.457112,Shoplifting
,-2.606914,51.456637,Shoplifting
,-2.606914,51.456637,Mugging
,-2.606914,51.456637,Mugging
,-2.600679,51.455294,Mugging
,-2.607309,51.457112,Mugging
,-2.603256,51.455325,Mugging
,-2.606251,51.45656,Mugging
,-2.602352,51.454476,Mugging
,-2.603256,51.455325,Mugging
,-2.602352,51.454476,Mugging
,-2.59772,51.460146,Vehicle crime
,-2.606366,51.456568,Sex Offence
,-2.596055,51.4594,Sex Offence
,-2.597062,51.457174,Sex Offence
,-2.596055,51.4594,Sex Offence
,-2.603036,51.455021,Sex Offence
,-2.603256,51.455325,Sex Offence
,-2.602352,51.454476,Sex Offence
,-2.597062,51.457174,Sex Offence
,-2.603036,51.455021,Sex Offence
,-2.603256,51.455325,Sex Offence
,-2.602352,51.454476,Sex Offence
,-2.603256,51.455325,Sex Offence
,-2.596055,51.4594,Sex Offence
,-2.603256,51.455325,Sex Offence
,-2.602944,51.454635,Sex Offence
,-2.603036,51.455021,Sex Offence
,-2.594626,51.456844,Sex Offence
,-2.603256,51.455325,Sex Offence
,-2.603256,51.455325,Sex Offence
,-2.600679,51.455294,Sex Offence
,-2.596055,51.4594,Sex Offence
,-2.606366,51.456568,Sex Offence
,-2.606251,51.45656,Sex Offence
,-2.603036,51.455021,Sex Offence
,-2.597062,51.457174,Sex Offence
,-2.603036,51.455021,Sex Offence
,-2.602944,51.454635,Sex Offence
,-2.596055,51.4594,Sex Offence
,-2.606366,51.456568,Sex Offence
,-2.60393,51.451896,ABSO
,-2.602871,51.450193,ABSO
,-2.605704,51.455421,ABSO
,-2.607108,51.456043,ABSO
,-2.602871,51.450193,ABSO
,-2.605263,51.451467,ABSO
,-2.605263,51.451467,ABSO
,-2.605263,51.451467,ABSO
,-2.605704,51.455421,ABSO
,-2.607108,51.456043,ABSO
,-2.605263,51.451467,ABSO
,-2.603285,51.451009,ABSO
,-2.605339,51.451781,ABSO
,-2.602906,51.450607,ABSO
,-2.603285,51.451009,ABSO
,-2.604421,51.450905,ABSO
,-2.607426,51.456185,ABSO
,-2.605263,51.451467,ABSO
,-2.605263,51.451467,Bike theft
,-2.605704,51.455421,Bike theft
,-2.605054,51.450883,Burglary
,-2.60393,51.451896,Burglary
,-2.607953,51.455715,Burglary
,-2.605263,51.451467,Arson
,-2.604421,51.450905,Arson
,-2.602871,51.450193,Arson
,-2.607108,51.456043,Arson
,-2.603285,51.451009,Other theft
,-2.60393,51.451896,Other theft
,-2.605704,51.455421,Other theft
,-2.605704,51.455421,Other theft
,-2.602906,51.450607,Public order
,-2.602906,51.450607,Public order
,-2.605263,51.451467,Public order
,-2.602906,51.450607,Public order
,-2.602083,51.453677,Mugging
,-2.604421,51.450905,Vehicle crime
,-2.605263,51.451467,Sex Offence
,-2.607426,51.456185,Sex Offence
,-2.606877,51.454875,Sex Offence
,-2.598476,51.45303,ABSO
,-2.599742,51.454085,ABSO
,-2.597147,51.45265,ABSO
,-2.598476,51.45303,ABSO
,-2.598377,51.453175,ABSO
,-2.601773,51.453085,ABSO
,-2.601773,51.453085,ABSO
,-2.598254,51.454776,ABSO
,-2.598377,51.453175,ABSO
,-2.598225,51.452501,ABSO
,-2.597147,51.45265,ABSO
,-2.597147,51.45265,ABSO
,-2.600684,51.453504,ABSO
,-2.598377,51.453175,ABSO
,-2.598377,51.453175,ABSO
,-2.598377,51.453175,ABSO
,-2.597147,51.45265,ABSO
,-2.598377,51.453175,ABSO
,-2.598377,51.453175,ABSO
,-2.598377,51.453175,ABSO
,-2.602355,51.449198,ABSO
,-2.601773,51.453085,ABSO
,-2.601773,51.453085,ABSO
,-2.599742,51.454085,ABSO
,-2.598225,51.452501,ABSO
,-2.598225,51.452501,ABSO
,-2.597147,51.45265,ABSO
,-2.599742,51.454085,ABSO
,-2.597147,51.45265,ABSO
,-2.598377,51.453175,ABSO
,-2.601773,51.453085,ABSO
,-2.598377,51.453175,ABSO
,-2.601773,51.453085,ABSO
,-2.597147,51.45265,ABSO
,-2.598225,51.452501,ABSO
,-2.597147,51.45265,ABSO
,-2.598254,51.454776,ABSO
,-2.597333,51.449233,ABSO
,-2.601773,51.453085,ABSO
,-2.606241,51.450383,ABSO
,-2.598377,51.453175,ABSO
,-2.598254,51.454776,ABSO
,-2.598225,51.452501,Bike theft
,-2.602355,51.449198,Bike theft
,-2.598225,51.452501,Burglary
,-2.598986,51.454601,Burglary
,-2.599868,51.452735,Arson
,-2.600684,51.453504,Arson
,-2.598225,51.452501,Drugs
,-2.598225,51.452501,Drugs
,-2.598377,51.453175,Drugs
,-2.597333,51.449233,Other theft
,-2.601773,51.453085,Other theft
,-2.599742,51.454085,Other theft
,-2.602355,51.449198,Other theft
,-2.598254,51.454776,Other theft
,-2.601773,51.453085,Other theft
,-2.597333,51.449233,Other theft
,-2.598225,51.452501,Other theft
,-2.597147,51.45265,Other theft
,-2.60249,51.448577,Other theft
,-2.597147,51.45265,Other theft
,-2.597147,51.45265,Other theft
,-2.598225,51.452501,Other theft
,-2.599742,51.454085,Other theft
,-2.598225,51.452501,Other theft
,-2.601773,51.453085,Other theft
,-2.597147,51.45265,Other theft
,-2.599742,51.454085,Other theft
,-2.597147,51.45265,Shoplifting
,-2.597147,51.45265,Shoplifting
,-2.597147,51.45265,Shoplifting
,-2.597147,51.45265,Shoplifting
,-2.60051,51.453397,Shoplifting
,-2.597147,51.45265,Shoplifting
,-2.598802,51.45266,Shoplifting
,-2.597147,51.45265,Shoplifting
,-2.60051,51.453397,Shoplifting
,-2.597147,51.45265,Shoplifting
,-2.597147,51.45265,Shoplifting
,-2.598802,51.45266,Shoplifting
,-2.598802,51.45266,Shoplifting
,-2.598377,51.453175,Mugging
,-2.598225,51.452501,Mugging
,-2.599742,51.454085,Mugging
,-2.598225,51.452501,Mugging
,-2.600684,51.453504,Mugging
,-2.599742,51.454085,Mugging
,-2.598225,51.452501,Mugging
,-2.598377,51.453175,Mugging
,-2.601773,51.453085,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.600684,51.453504,Sex Offence
,-2.599742,51.454085,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.599742,51.454085,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.599742,51.454085,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.601773,51.453085,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.601773,51.453085,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.597147,51.45265,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.598225,51.452501,Sex Offence
,-2.598377,51.453175,Sex Offence
,-2.605889,51.44766,ABSO
,-2.608029,51.450661,ABSO
,-2.610546,51.447312,ABSO
,-2.610546,51.447312,ABSO
,-2.605889,51.44766,ABSO
,-2.605889,51.44766,ABSO
,-2.607411,51.448551,Arson
,-2.607411,51.448551,Other theft
,-2.610546,51.447312,Other theft
,-2.610546,51.447312,Other theft
,-2.610546,51.447312,Other theft
,-2.610546,51.447312,Other theft
,-2.610546,51.447312,Vehicle crime
,-2.609707,51.450221,Vehicle crime
,-2.610546,51.447312,Vehicle crime
,-2.607411,51.448551,Sex Offence
,-2.537577,51.454728,ABSO
,-2.533194,51.452851,Other theft
,-2.528962,51.455262,Vehicle crime
,-2.530323,51.455993,ABSO
,-2.525372,51.454693,Burglary
,-2.527526,51.452993,Burglary
,-2.528661,51.457808,Sex Offence
,-2.527491,51.458739,Sex Offence
,-2.525557,51.45204,ABSO
,-2.522591,51.451847,ABSO
,-2.522603,51.452916,Other theft
,-2.5229,51.451234,Other theft
,-2.532431,51.451541,ABSO
,-2.530283,51.452495,ABSO
,-2.531288,51.452293,ABSO
,-2.524218,51.449465,ABSO
,-2.529669,51.451635,Vehicle crime
,-2.620664,51.449579,ABSO
,-2.619308,51.45035,ABSO
,-2.622797,51.449792,Burglary
,-2.622176,51.450677,Other theft
,-2.622954,51.451824,Other theft
,-2.61859,51.451541,Sex Offence
,-2.608755,51.452213,ABSO
,-2.608755,51.452213,ABSO
,-2.611958,51.451738,ABSO
,-2.613511,51.450552,Bike theft
,-2.610491,51.451799,Burglary
,-2.608755,51.452213,Burglary
,-2.611958,51.451738,Sex Offence
,-2.616385,51.450276,ABSO
,-2.612224,51.450073,ABSO
,-2.613063,51.449322,ABSO
,-2.619041,51.449821,ABSO
,-2.613965,51.450073,Burglary
,-2.617296,51.450568,Burglary
,-2.612224,51.450073,Burglary
,-2.61866,51.448196,Arson
,-2.617045,51.452259,Arson
,-2.616385,51.450276,Arson
,-2.614465,51.449773,Other crime
,-2.610551,51.456268,ABSO
,-2.613244,51.45531,ABSO
,-2.61143,51.456398,ABSO
,-2.61143,51.456398,ABSO
,-2.613388,51.454248,ABSO
,-2.612087,51.454929,ABSO
,-2.610723,51.455134,Bike theft
,-2.611305,51.453485,Burglary
,-2.609775,51.455292,Burglary
,-2.611305,51.453485,Drugs
,-2.610723,51.455134,Drugs
,-2.613244,51.45531,Other theft
